product_id,category_id,sub_id,product_name
OFF-BI-10002133,2,9,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets"
TEC-PH-10004959,3,8,Classic Ivory AntiqueÃÂ TelephoneÃÂ ZL1810
FUR-BO-10001918,1,1,"Sauder Forest Hills Library with Doors, Woodland Oak Finish"
FUR-FU-10001617,1,6,"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock"
TEC-PH-10002824,3,8,Jabra SPEAK 410 Multidevice Speakerphone
OFF-PA-10003309,2,11,Xerox 211
OFF-ST-10002554,2,5,Tennsco Industrial Shelving
OFF-AR-10002067,2,7,Newell 334
FUR-TA-10004175,1,4,"Hon 30"" x 60"" Table with Locking Drawer"
FUR-TA-10004767,1,4,Safco Drafting Table
OFF-EN-10002621,2,13,Staple envelope
OFF-LA-10003714,2,3,Avery 510
FUR-FU-10001889,1,6,Ultra Door Pull Handle
OFF-AR-10003723,2,7,Avery Hi-Liter Fluorescent Desk Style Markers
OFF-PA-10000241,2,11,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
OFF-AR-10001446,2,7,Newell 309
OFF-BI-10001359,2,9,GBC DocuBind TL300 Electric Binding System
OFF-EN-10001749,2,13,Jiffy Padded Mailers with Self-Seal Closure
OFF-BI-10004390,2,9,GBC DocuBind 200 Manual Binding Machine
TEC-PH-10004924,3,8,"SKILCRAFT Telephone Shoulder Rest, 2"" x 6.5"" x 2.5"", Black"
FUR-CH-10000155,1,2,Global Comet Stacking Armless Chair
OFF-BI-10001757,2,9,Pressboard Hanging Data Binders for Unburst Sheets
FUR-FU-10004093,1,6,Hand-Finished Solid Wood Document Frame
FUR-FU-10001037,1,6,"DAX Charcoal/Nickel-Tone Document Frame, 5 x 7"
OFF-PA-10001878,2,11,Xerox 1891
TEC-MA-10003674,3,16,Hewlett-Packard Deskjet 5550 Printer
OFF-LA-10003190,2,3,Avery 474
TEC-PH-10001809,3,8,Panasonic KX T7736-B Digital phone
OFF-BI-10003091,2,9,GBC DocuBind TL200 Manual Binding Machine
FUR-CH-10003981,1,2,Global Commerce Series Low-Back Swivel/Tilt Chairs
OFF-ST-10002562,2,5,Staple magnet
TEC-PH-10004345,3,8,Cisco SPA 502G IP Phone
TEC-PH-10001198,3,8,Avaya 4621SW VoIP phone
OFF-PA-10001972,2,11,Xerox 214
TEC-PH-10002483,3,8,Motorola Moto X
FUR-BO-10000468,1,1,O'Sullivan 2-Shelf Heavy-Duty Bookcases
TEC-AC-10001284,3,12,Enermax Briskie RF Wireless Keyboard and Mouse Combo
OFF-BI-10002082,2,9,GBC Twin Loop Wire Binding Elements
OFF-ST-10001505,2,5,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H"
OFF-AR-10004582,2,7,BIC Brite Liner Grip Highlighters
TEC-AC-10002842,3,12,WD My Passport Ultra 2TB Portable External Hard Drive
OFF-AP-10004785,2,10,"Holmes Replacement Filter for HEPA Air Cleaner, Medium Room"
TEC-AC-10002217,3,12,ImationÃÂ Clip USBÃÂ flash driveÃÂ - 8 GB
OFF-BI-10002954,2,9,Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders
OFF-AP-10003281,2,10,Acco 6 Outlet Guardian Standard Surge Suppressor
OFF-SU-10000898,2,15,"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L"
OFF-BI-10001249,2,9,Avery Heavy-Duty EZD View Binder with Locking Rings
TEC-AC-10002718,3,12,Belkin Standard 104 key USB Keyboard
TEC-PH-10002352,3,8,Avaya IP Phone 1140E VoIP phone
FUR-CH-10003774,1,2,"Global Wood Trimmed Manager's Task Chair, Khaki"
OFF-AR-10000127,2,7,Newell 321
TEC-PH-10003811,3,8,Jabra Supreme Plus Driver EditionÃÂ Headset
OFF-BI-10002393,2,9,Binder Posts
FUR-TA-10002855,1,4,Bevis Round Conference Table Top & Single Column Base
OFF-EN-10000781,2,13,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes"
OFF-PA-10002160,2,11,Xerox 1978
OFF-AR-10002257,2,7,"Eldon Spacemaker Box, Quick-Snap Lid, Clear"
OFF-FA-10004395,2,14,Plymouth Boxed Rubber Bands by Plymouth
OFF-AP-10002534,2,10,3.6 Cubic Foot Counter Height Office Refrigerator
FUR-BO-10003034,1,1,"O'Sullivan Elevations Bookcase, Cherry Finish"
OFF-ST-10000943,2,5,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black
OFF-PA-10000533,2,11,Southworth Parchment Paper & Envelopes
OFF-ST-10001172,2,5,"Tennsco Lockers, Sand"
OFF-PA-10001661,2,11,Xerox 1922
OFF-BI-10004817,2,9,GBC Personal VeloBind Strips
FUR-CH-10003833,1,2,Novimex Fabric Task Chair
FUR-FU-10003142,1,6,"Master Big Foot Doorstop, Beige"
TEC-AC-10001114,3,12,Microsoft Wireless Mobile Mouse 4000
OFF-FA-10002975,2,14,Staples
OFF-ST-10003996,2,5,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite"
OFF-BI-10002571,2,9,"Avery Framed View Binder, EZD Ring (Locking), Navy, 1 1/2"""
OFF-PA-10000477,2,11,Xerox 1952
OFF-BI-10004209,2,9,"Fellowes Twister Kit, Gray/Clear, 3/pkg"
TEC-AC-10002800,3,12,Plantronics Audio 478 Stereo USB Headset
FUR-TA-10003954,1,4,Hon 94000 Series Round Tables
TEC-AC-10003289,3,12,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard
TEC-PH-10002468,3,8,"Plantronics CS 50-USB -ÃÂ headsetÃÂ - Convertible, Monaural"
OFF-PA-10001295,2,11,Computer Printout Paper with Letter-Trim Perforations
OFF-LA-10000248,2,3,Avery 52
OFF-FA-10004076,2,14,Translucent Push Pins by OIC
OFF-LA-10004008,2,3,Avery 507
OFF-AR-10001177,2,7,Newell 349
OFF-BI-10001718,2,9,GBC DocuBind P50 Personal Binding Machine
OFF-AR-10004602,2,7,Boston KS Multi-Size Manual Pencil Sharpener
OFF-ST-10000078,2,5,Tennsco 6- and 18-Compartment Lockers
OFF-AR-10004272,2,7,Newell 308
TEC-PH-10001578,3,8,Polycom SoundStation2 EX ConferenceÃÂ phone
OFF-ST-10003638,2,5,Mobile Personal File Cube
FUR-BO-10002213,1,1,DMI Eclipse Executive Suite Bookcases
OFF-EN-10003040,2,13,Quality Park Security Envelopes
TEC-PH-10000923,3,8,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia"
FUR-FU-10003623,1,6,"DataProducts Ampli Magnifier Task Lamp, Black,"
OFF-AP-10000124,2,10,Acco 6 Outlet Guardian Basic Surge Suppressor
OFF-AR-10004511,2,7,"Sanford Colorific Scented Colored Pencils, 12/Pack"
OFF-PA-10003883,2,11,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5"""
TEC-PH-10002807,3,8,Motorla HX550 Universal Bluetooth Headset
FUR-FU-10002364,1,6,"Eldon Expressions Wood Desk Accessories, Oak"
OFF-SU-10001664,2,15,Acme Office Executive Series Stainless Steel Trimmers
FUR-TA-10003238,1,4,"Chromcraft Bull-Nose Wood 48"" x 96"" Rectangular Conference Tables"
TEC-PH-10001536,3,8,Spigen Samsung Galaxy S5 Case Wallet
OFF-AR-10004956,2,7,Newell 33
OFF-AR-10003696,2,7,Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop
OFF-PA-10000551,2,11,Array Memo Cubes
OFF-BI-10004506,2,9,Wilson Jones data.warehouse D-Ring Binders with DublLock
OFF-PA-10000740,2,11,Xerox 1982
FUR-CH-10002084,1,2,Hon Mobius Operator's Chair
OFF-AP-10000692,2,10,Fellowes Mighty 8 Compact Surge Protector
OFF-AP-10000252,2,10,Harmony HEPA Quiet Air Purifiers
FUR-FU-10004748,1,6,"Howard Miller 16"" Diameter Gallery Wall Clock"
OFF-AR-10000538,2,7,"Boston Model 1800 Electric Pencil Sharpener, Gray"
TEC-PH-10001079,3,8,Polycom SoundPoint Pro SE-225 Corded phone
OFF-AP-10003842,2,10,Euro-Pro Shark Turbo Vacuum
FUR-CH-10000553,1,2,"Metal Folding Chairs, Beige, 4/Carton"
OFF-AR-10003469,2,7,Nontoxic Chalk
OFF-PA-10003790,2,11,Xerox 1991
FUR-BO-10002202,1,1,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors"
OFF-AP-10002765,2,10,Fellowes Advanced Computer Series Surge Protectors
OFF-ST-10003692,2,5,Recycled Steel Personal File for Hanging File Folders
TEC-PH-10001051,3,8,HTC One
OFF-AR-10000817,2,7,Manco Dry-Lighter Erasable Highlighter
OFF-SU-10000952,2,15,Fiskars Home & Office Scissors
FUR-FU-10004597,1,6,Eldon Cleatmat Chair Mats for Medium Pile Carpets
OFF-BI-10002982,2,9,Avery Self-Adhesive Photo Pockets for Polaroid Photos
OFF-PA-10004285,2,11,Xerox 1959
OFF-AP-10001391,2,10,Kensington 6 Outlet MasterPiece HOMEOFFICE Power Control Center
TEC-PH-10001944,3,8,Wi-Ex zBoost YX540 Cellular Phone Signal Booster
OFF-PA-10001776,2,11,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book"
TEC-AC-10004145,3,12,Logitech diNovo Edge Keyboard
OFF-PA-10003919,2,11,Xerox 1989
OFF-PA-10002001,2,11,Xerox 1984
OFF-PA-10002787,2,11,Xerox 227
OFF-ST-10003123,2,5,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems
FUR-FU-10000308,1,6,Deflect-o Glass Clear Studded Chair Mats
TEC-CO-10003763,3,17,Canon PC1060 Personal Laser Copier
FUR-TA-10001866,1,4,Bevis Round Conference Room Tables and Bases
OFF-AP-10002222,2,10,Staple holder
OFF-PA-10003971,2,11,Xerox 1965
OFF-AP-10004036,2,10,Bionaire 99.97% HEPA Air Cleaner
OFF-AP-10002287,2,10,"Eureka Sanitaire  Multi-Pro Heavy-Duty Upright, Disposable Bags"
FUR-TA-10001950,1,4,Balt Solid Wood Round Tables
TEC-PH-10001527,3,8,Plantronics MX500i Earset
TEC-AC-10003095,3,12,Logitech G35 7.1-Channel Surround Sound Headset
TEC-AC-10000358,3,12,ImationÃÂ SecureÃÂ DriveÃÂ + Hardware Encrypted USBÃÂ flash driveÃÂ - 16 GB
OFF-EN-10004147,2,13,Wausau Papers Astrobrights Colored Envelopes
FUR-FU-10001468,1,6,Tenex Antistatic Computer Chair Mats
OFF-PA-10000380,2,11,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages"
OFF-AP-10000026,2,10,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection
OFF-PA-10003936,2,11,Xerox 1994
FUR-FU-10002501,1,6,Nu-Dell Executive Frame
OFF-AP-10001205,2,10,Belkin 5 Outlet SurgeMaster Power Centers
OFF-BI-10004141,2,9,Insertable Tab Indexes For Data Binders
OFF-BI-10000632,2,9,Satellite Sectional Post Binders
TEC-AC-10004864,3,12,Memorex Micro Travel Drive 32 GB
TEC-MA-10000597,3,16,Lexmark S315 Color Inkjet Printer
OFF-PA-10002960,2,11,Xerox 1926
OFF-PA-10000919,2,11,Xerox 1918
OFF-BI-10001553,2,9,SpineVue Locking Slant-D Ring Binders by Cardinal
OFF-AP-10004540,2,10,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue"
FUR-CH-10001714,1,2,"Global Leather & Oak Executive Chair, Burgundy"
FUR-FU-10002298,1,6,"Rubbermaid ClusterMat Chairmats, Mat Size- 66"" x 60"", Lip 20"" x 11"" -90 Degree Angle"
OFF-AR-10000315,2,7,"Dixon Ticonderoga Maple Cedar Pencil, #2"
OFF-FA-10000936,2,14,Acco Hot Clips Clips to Go
OFF-SU-10004768,2,15,Acme Kleencut Forged Steel Scissors
OFF-PA-10002581,2,11,Xerox 1951
OFF-AP-10002403,2,10,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors
OFF-AR-10003087,2,7,Staples in misc. colors
TEC-PH-10000141,3,8,Clearsounds A400
TEC-CO-10000971,3,17,Hewlett Packard 310 Color Digital Copier
OFF-FA-10001229,2,14,Staples
OFF-BI-10002437,2,9,Recycled Premium Regency Composition Covers
OFF-PA-10004255,2,11,Xerox 219
OFF-PA-10001184,2,11,Xerox 1903
TEC-AC-10002637,3,12,LogitechÃÂ VX Revolution Cordless Laser Mouse for Notebooks (Black)
FUR-BO-10000780,1,1,O'Sullivan Plantations 2-Door Library in Landvery Oak
TEC-PH-10003072,3,8,Panasonic KX-TG9541B DECT 6.0 Digital 2-Line Expandable Cordless Phone With Digital Answering System
TEC-MA-10000112,3,16,Panasonic KX MB2061 Multifunction Printer
TEC-AC-10004171,3,12,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset
FUR-TA-10002645,1,4,Hon Rectangular Conference Tables
OFF-BI-10003784,2,9,Computer Printout Index Tabs
OFF-BI-10001617,2,9,GBC Wire Binding Combs
FUR-CH-10002439,1,2,"Iceberg Nesting Folding Chair, 19w x 6d x 43h"
OFF-AP-10003057,2,10,Honeywell Enviracaire Portable HEPA Air Cleaner for 16' x 20' Room
FUR-TA-10000849,1,4,Bevis Rectangular Conference Tables
OFF-EN-10002973,2,13,Ampad #10 Peel & Seel Holiday Envelopes
OFF-BI-10003963,2,9,Cardinal Holdit Data Disk Pockets
OFF-LA-10000081,2,3,Avery 496
OFF-PA-10000726,2,11,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7"""
OFF-PA-10004983,2,11,Xerox 23
FUR-FU-10002107,1,6,Eldon Pizzaz Desk Accessories
FUR-CH-10001190,1,2,Global Deluxe High-Back Office Chair in Storm
TEC-AC-10000682,3,12,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse
OFF-LA-10004545,2,3,Avery 50
OFF-SU-10002557,2,15,Fiskars Spring-Action Scissors
TEC-PH-10000912,3,8,Anker 24W Portable Micro USB Car Charger
OFF-ST-10001837,2,5,"SAFCO Mobile Desk Side File, Wire Frame"
OFF-AR-10001473,2,7,Newell 313
TEC-PH-10001835,3,8,Jawbone JAMBOX Wireless Bluetooth Speaker
OFF-PA-10002245,2,11,Xerox 1895
OFF-EN-10004483,2,13,"#10 White Business Envelopes,4 1/8 x 9 1/2"
OFF-SU-10000151,2,15,High Speed Automatic Electric Letter Opener
OFF-AP-10001293,2,10,Belkin 8 Outlet Surge Protector
TEC-PH-10000675,3,8,Panasonic KX TS3282B Corded phone
OFF-ST-10003470,2,5,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units"
OFF-LA-10004559,2,3,Avery 49
OFF-AP-10002651,2,10,Hoover Upright Vacuum With Dirt Cup
TEC-AC-10002550,3,12,Maxell 4.7GB DVD-RW 3/Pack
OFF-BI-10000829,2,9,Avery Non-Stick Binders
TEC-PH-10002555,3,8,Nortel Meridian M5316 Digital phone
FUR-BO-10003450,1,1,"Bush Westfield Collection Bookcases, Dark Cherry Finish"
FUR-FU-10004665,1,6,"3M Polarizing Task Lamp with Clamp Arm, Light Gray"
TEC-PH-10000369,3,8,HTC One Mini
TEC-AC-10001590,3,12,Dell Slim USB Multimedia Keyboard
FUR-FU-10004909,1,6,Contemporary Wood/Metal Frame
FUR-BO-10004357,1,1,O'Sullivan Living Dimensions 3-Shelf Bookcases
TEC-AC-10000387,3,12,KeyTronicÃÂ KT800P2 -ÃÂ KeyboardÃÂ - Black
OFF-BI-10001308,2,9,GBC Standard Plastic Binding Systems' Combs
OFF-AP-10002734,2,10,Holmes Harmony HEPA Air Purifier for 17 x 20 Room
FUR-FU-10004587,1,6,"GE General Use Halogen Bulbs, 100 Watts, 1 Bulb per Pack"
TEC-PH-10004833,3,8,Macally Suction Cup Mount
FUR-FU-10001847,1,6,Eldon Image Series Black Desk Accessories
FUR-FU-10002045,1,6,"Executive Impressions 14"""
FUR-FU-10004671,1,6,"Executive Impressions 12"" Wall Clock"
FUR-TA-10003569,1,4,Bretford CR8500 Series Meeting Room Furniture
OFF-PA-10001752,2,11,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)
TEC-MA-10003356,3,16,Panasonic KX MC6040 Color Laser Multifunction Printer
OFF-AR-10003727,2,7,Berol Giant Pencil Sharpener
TEC-AC-10001635,3,12,KeyTronicÃÂ KT400U2 -ÃÂ KeyboardÃÂ - Black
OFF-LA-10003663,2,3,Avery 498
TEC-CO-10004722,3,17,Canon imageCLASS 2200 Advanced Copier
TEC-MA-10002210,3,16,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop
OFF-BI-10003196,2,9,Accohide Poly Flexible Ring Binders
FUR-CH-10002017,1,2,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair
FUR-FU-10003829,1,6,Stackable Trays
OFF-PA-10000697,2,11,"TOPS Voice Message Log Book, Flash Format"
OFF-AR-10004691,2,7,Boston 1730 StandUp Electric Pencil Sharpener
OFF-BI-10000948,2,9,"GBC Laser Imprintable Binding System Covers, Desert Sand"
OFF-PA-10000223,2,11,Xerox 2000
OFF-PA-10000062,2,11,Green Bar Computer Printout Paper
FUR-BO-10003404,1,1,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish"
OFF-BI-10004233,2,9,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11"""
TEC-PH-10002834,3,8,Google Nexus 5
FUR-CH-10003761,1,2,Global Italian Leather Office Chair
OFF-PA-10004665,2,11,Advantus Motivational Note Cards
OFF-BI-10001196,2,9,"Avery Flip-Chart Easel Binder, Black"
TEC-MA-10002981,3,16,I.R.I.S IRISCard Anywhere 5 Card Scanner
TEC-PH-10003601,3,8,"Ativa D5772 2-Line 5.8GHz Digital Expandable Corded/Cordless Phone System with Answering & Caller ID/Call Waiting, Black/Silver"
OFF-BI-10002003,2,9,Ibico Presentation Index for Binding Systems
OFF-PA-10003016,2,11,"Adams ""While You Were Out"" Message Pads"
OFF-PA-10002246,2,11,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book"
TEC-PH-10002890,3,8,AT&T 17929 Lendline Telephone
TEC-MA-10003626,3,16,Hewlett-Packard Deskjet 6540 Color Inkjet Printer
TEC-MA-10002412,3,16,Cisco TelePresence System EX90 Videoconferencing Unit
OFF-AR-10003183,2,7,Avery Fluorescent Highlighter Four-Color Set
OFF-PA-10002319,2,11,Xerox 1944
OFF-PA-10001246,2,11,Xerox 215
OFF-PA-10001815,2,11,Xerox 1885
FUR-FU-10001876,1,6,"Computer Room Manger, 14"""
TEC-PH-10000673,3,8,Plantronics Voyager Pro HD - Bluetooth Headset
TEC-PH-10002075,3,8,AT&T EL51110 DECT
TEC-PH-10003691,3,8,BlackBerry Q10
OFF-SU-10000157,2,15,Compact Automatic Electric Letter Opener
TEC-AC-10004227,3,12,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card
TEC-AC-10004127,3,12,SanDisk Cruzer 8 GB USB Flash Drive
FUR-CH-10002758,1,2,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back"
OFF-ST-10000532,2,5,Advantus Rolling Drawer Organizers
TEC-AC-10003709,3,12,Maxell 4.7GB DVD-R 5/Pack
OFF-BI-10003166,2,9,GBC Plasticlear Binding Covers
OFF-ST-10004835,2,5,Plastic Stacking Crates & Casters
OFF-AP-10000159,2,10,Belkin F9M820V08 8 Outlet Surge
OFF-AP-10001242,2,10,APC 7 Outlet Network SurgeArrest Surge Protector
TEC-AC-10003433,3,12,Maxell 4.7GB DVD+R 5/Pack
TEC-PH-10003187,3,8,Anker Astro Mini 3000mAh Ultra-Compact Portable Charger
OFF-FA-10002763,2,14,Advantus Map Pennant Flags and Round Head Tacks
OFF-PA-10004239,2,11,Xerox 1953
OFF-PA-10004782,2,11,Xerox 228
FUR-FU-10001185,1,6,"Advantus Employee of the Month Certificate Frame, 11 x 13-1/2"
OFF-PA-10003270,2,11,Xerox 1954
OFF-PA-10002421,2,11,Embossed Ink Jet Note Cards
OFF-PA-10002923,2,11,Xerox 1942
OFF-ST-10001128,2,5,"Carina Mini System Audio Rack, Model AR050B"
OFF-PA-10000520,2,11,Xerox 201
FUR-FU-10003832,1,6,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry"
FUR-FU-10000409,1,6,"GE 4 Foot Flourescent Tube, 40 Watt"
TEC-PH-10004389,3,8,Nokia Lumia 925
OFF-SU-10000946,2,15,Staple remover
FUR-FU-10001546,1,6,Dana Swing-Arm Lamps
OFF-PA-10000791,2,11,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book"
OFF-PA-10003739,2,11,Xerox 1969
FUR-FU-10000771,1,6,"Eldon 200 Class Desk Accessories, Smoke"
OFF-ST-10002615,2,5,"Dual Level, Single-Width Filing Carts"
OFF-PA-10000327,2,11,Xerox 1971
OFF-EN-10003286,2,13,Staple envelope
OFF-AR-10003772,2,7,Boston 16750 Black Compact Battery Pencil Sharpener
OFF-AR-10003338,2,7,"Eberhard Faber 3 1/2"" Golf Pencils"
FUR-FU-10002116,1,6,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats"
FUR-CH-10000422,1,2,Global Highback Leather Tilter in Burgundy
FUR-FU-10002685,1,6,"Executive Impressions 13-1/2"" Indoor/Outdoor Wall Clock"
FUR-FU-10004963,1,6,"Eldon 400 Class Desk Accessories, Black Carbon"
OFF-BI-10000174,2,9,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear"
FUR-CH-10004875,1,2,Harbour Creations 67200 Series Stacking Chairs
FUR-FU-10000305,1,6,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12"""
TEC-PH-10001459,3,8,Samsung Galaxy Mega 6.3
FUR-FU-10002445,1,6,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7"
OFF-PA-10000213,2,11,Xerox 198
FUR-CH-10001797,1,2,"Safco Chair Connectors, 6/Carton"
OFF-PA-10003848,2,11,Xerox 1997
FUR-FU-10000755,1,6,Eldon Expressions Mahogany Wood Desk Collection
FUR-FU-10000550,1,6,Stacking Trays by OIC
TEC-MA-10004521,3,16,Epson Perfection V600 Photo Scanner
OFF-BI-10003655,2,9,Durable Pressboard Binders
OFF-AP-10003779,2,10,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection
OFF-FA-10002701,2,14,Alliance Rubber Bands
OFF-BI-10002799,2,9,"SlimView Poly Binder, 3/8"""
OFF-AR-10003582,2,7,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black"
FUR-FU-10004666,1,6,DAX Clear Channel Poster Frame
OFF-EN-10002312,2,13,#10 Self-Seal White Envelopes
FUR-CH-10002320,1,2,Hon Pagoda Stacking Chairs
OFF-AR-10001216,2,7,Newell 339
FUR-FU-10003247,1,6,36X48 HARDFLOOR CHAIRMAT
FUR-TA-10003837,1,4,Anderson Hickey Conga Table Tops & Accessories
TEC-PH-10002350,3,8,Apple EarPods with Remote and Mic
TEC-AC-10000397,3,12,"Perixx PERIBOARD-512B, Ergonomic Split Keyboard"
TEC-AC-10004001,3,12,Logitech Wireless Headset H600 Over-The-Head Design
OFF-PA-10001534,2,11,Xerox 230
FUR-FU-10002379,1,6,Eldon Econocleat Chair Mats for Low Pile Carpets
TEC-PH-10000526,3,8,Vtech CS6719
OFF-PA-10001977,2,11,Xerox 194
FUR-BO-10003660,1,1,"Bush Cubix Collection Bookcases, Fully Assembled"
OFF-BI-10001267,2,9,"Universal Recycled Hanging Pressboard Report Binders, Letter Size"
OFF-PA-10002741,2,11,Xerox 1980
OFF-PA-10001471,2,11,Strathmore Photo Frame Cards
TEC-MA-10001972,3,16,Okidata C331dn Printer
FUR-FU-10003464,1,6,"Seth Thomas 8 1/2"" Cubicle Clock"
OFF-PA-10004438,2,11,Xerox 1907
FUR-FU-10004586,1,6,G.E. Longer-Life Indoor Recessed Floodlight Bulbs
TEC-PH-10004908,3,8,Panasonic KX TS3282W Corded phone
FUR-CH-10004495,1,2,"Global Leather and Oak Executive Chair, Black"
TEC-MA-10000418,3,16,Cubify CubeX 3D Printer Double Head Print
OFF-BI-10004600,2,9,Ibico Ibimaster 300 Manual Binding System
OFF-BI-10004040,2,9,Wilson Jones Impact Binders
OFF-AR-10001615,2,7,Newell 34
TEC-PH-10001299,3,8,Polycom CX300 Desktop Phone USB VoIP phone
OFF-AR-10004260,2,7,Boston 1799 Powerhouse Electric Pencil Sharpener
OFF-EN-10004773,2,13,Staple envelope
OFF-BI-10001787,2,9,Wilson Jones Four-Pocket Poly Binders
OFF-ST-10002957,2,5,Sterilite Show Offs Storage Containers
OFF-FA-10001883,2,14,"Alliance Super-Size Bands, Assorted Sizes"
TEC-PH-10001644,3,8,"BlueLounge Milo Smartphone Stand, White/Metallic"
OFF-LA-10000407,2,3,Avery White Multi-Purpose Labels
TEC-AC-10000420,3,12,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning
OFF-EN-10004846,2,13,Letter or Legal Size Expandable Poly String Tie Envelopes
OFF-SU-10003567,2,15,Stiletto Hand Letter Openers
OFF-ST-10002301,2,5,Tennsco Commercial Shelving
TEC-PH-10003095,3,8,Samsung HM1900 Bluetooth Headset
TEC-PH-10004912,3,8,Cisco SPA112 2 Port Phone Adapter
OFF-AR-10000799,2,7,Col-Erase Pencils with Erasers
OFF-PA-10004609,2,11,Xerox 221
TEC-PH-10003171,3,8,Plantronics Encore H101 Dual EarpiecesÃÂ Headset
OFF-AP-10000595,2,10,Disposable Triple-Filter Dust Bags
TEC-AC-10003399,3,12,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive
TEC-MA-10002428,3,16,Fellowes Powershred HS-440 4-Sheet High Security Shredder
TEC-PH-10001128,3,8,Motorola Droid Maxx
OFF-PA-10001033,2,11,Xerox 1893
TEC-AC-10000474,3,12,Kensington Expert Mouse Optical USB Trackball for PC or Mac
FUR-FU-10002963,1,6,"Master Caster Door Stop, Gray"
FUR-FU-10000193,1,6,Tenex Chairmats For Use with Hard Floors
OFF-BI-10000962,2,9,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8"""
OFF-AP-10002867,2,10,Fellowes Command Center 5-outlet power strip
FUR-BO-10002916,1,1,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases"
FUR-TA-10004152,1,4,"Barricks 18"" x 48"" Non-Folding Utility Table with Bottom Storage Shelf"
FUR-FU-10000672,1,6,"Executive Impressions 10"" Spectator Wall Clock"
FUR-BO-10002598,1,1,"Hon Metal Bookcases, Putty"
OFF-PA-10004610,2,11,Xerox 1900
FUR-FU-10000320,1,6,OIC Stacking Trays
FUR-CH-10003535,1,2,"Global Armless Task Chair, Royal Blue"
FUR-FU-10003919,1,6,Eldon Executive Woodline II Cherry Finish Desk Accessories
OFF-PA-10000174,2,11,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book"
FUR-FU-10002703,1,6,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48"""
TEC-PH-10002415,3,8,Polycom VoiceStation 500 ConferenceÃÂ phone
OFF-AR-10000657,2,7,"Binney & Smith inkTank Desk Highlighter, Chisel Tip, Yellow, 12/Box"
OFF-PA-10004996,2,11,"Speediset Carbonless Redi-Letter 7"" x 8 1/2"""
OFF-PA-10003363,2,11,Xerox 204
TEC-AC-10002305,3,12,KeyTronicÃÂ E03601U1 -ÃÂ KeyboardÃÂ - Beige
TEC-AC-10000990,3,12,Imation Bio 2GB USBÃÂ Flash Drive ImationÃÂ Corp
FUR-BO-10001608,1,1,"Hon Metal Bookcases, Black"
FUR-BO-10000112,1,1,"Bush Birmingham Collection Bookcase, Dark Cherry"
